Магазин,Файл,Дата заказа,Товар,Количество,Единица,Вес единицы,Цена за единицу (BYN),Итого (BYN)
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",4.0,г,140.0,1.69,6.76
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Готовый зав.""ВИТЬБА""(хлопья кук.гл)330г",2.0,г,330.0,3.35,6.7
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Набор пирожных""ИТ МИ""(эклер.с помад)225г",1.0,г,225.0,6.49,6.49
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Авокадо ""SOZRELLO"" (зрелое,фас.) 2шт",1.0,шт,2.0,5.99,5.99
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Напиток к/м""EXP.NORM-PRO""(виш- чер)0.5кг",2.0,кг,0.5,2.99,5.98
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Напиток к/м""EXP.NORM-PRO""(перс- абр)0.5кг",2.0,кг,0.5,2.99,5.98
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Мандарин (бейби) Китай 1кг,0.995,кг,1.0,5.99,5.96
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Банан 1кг,1.191,кг,1.0,4.69,5.59
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Банан зеленый 1кг,1.187,кг,1.0,4.69,5.57
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Йогурт""TEOS""2%(греческ,черника)250г",2.0,г,250.0,2.68,5.36
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Яблоко""ХАНИ КРИСП""(Беларусь)1кг",1.17,кг,1.0,4.43,5.18
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Йогурт""TEOS""2%(греческ,вишня,стак)140г",3.0,г,140.0,1.69,5.07
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",3.0,г,140.0,1.69,5.07
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Груша ""РЕД ФРАГРАНС"" 1 кг",0.712,кг,1.0,6.75,4.81
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Яблоко""ГОЛДЕН ДЕЛИШЕС"" РБ1кг",1.003,кг,1.0,4.59,4.6
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",1.0,г,400.0,4.06,4.06
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Готовый зав.""ВИТЬБА""(хлопья кук.зол)330г",1.0,г,330.0,4.05,4.05
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Яблоко Гренни Смит 1кг,0.585,кг,1.0,5.99,3.5
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Морковь мытая (урожай 2025) РБ, 1 кг",1.193,кг,1.0,2.39,2.85
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Сок детский 0.2л,1.981,л,0.2,1.29,2.56
edostavka,Check-000052.pdf,2025-11-16 22:46:41,Лук репчатый (урожай 2025) РБ 1кг,1.251,кг,1.0,1.65,2.06
edostavka,Check-000052.pdf,2025-11-16 22:46:41,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)240г",1.0,г,240.0,1.21,1.21
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Кукуруза конс.""GREEN RAY""(б/сахар)425 мл",2.0,л,425.0,6.4,12.8
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Готовый зав.""ВИТЬБА""(хлопья кук.зол)330г",3.0,г,330.0,4.25,12.75
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.15,12.6
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Яйцо куриное цв.""ЗЛАТКО""(С- 0,х10)Баранов",3.0,шт,,4.09,12.27
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.05,12.2
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Клементин(Италия) 1 кг,1.18,кг,1.0,8.49,10.02
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Мак.изд""BARILLA""(ризони) 450г",2.0,г,450.0,4.73,9.46
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Мак.изд""BARILLA""(филини вермичелли)450г",2.0,г,450.0,4.73,9.46
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Вафли ""ЯШКИНО"" (с нач.карамель) РФ 290г",2.0,г,290.0,4.59,9.18
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Напиток к/м""EXP.NORM-PRO""(виш- чер)0.5кг",3.0,кг,0.5,2.99,8.97
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Напиток к/м""EXP.HIGH- PRO""(лим.чиз)0.25кг",2.0,кг,0.25,4.39,8.78
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Напиток к/м""EXP.HIGH- PRO""(мал/бан)0.25кг",2.0,кг,0.25,4.39,8.78
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Зефир бело-розовый 200г,3.0,г,200.0,2.69,8.07
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Редис 1кг,1.273,кг,1.0,5.99,7.63
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Масло подсолнечное 1л,1.273,л,1.0,5.49,6.99
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",4.0,г,140.0,1.69,6.76
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Набор пирожных""ИТ МИ""(эклер.с помад)225г",1.0,г,225.0,6.49,6.49
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Мандарин (бейби) Китай 1кг,0.998,кг,1.0,6.39,6.38
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Напиток к/м""EXP.NORM-PRO""(перс- абр)0.5кг",2.0,кг,0.5,2.99,5.98
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Банан 1кг,1.136,кг,1.0,5.19,5.9
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"ГЗ Яблоко ""ЗАСЛАВСКОЕ"" 1кг",1.177,кг,1.0,4.8,5.65
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Масло сл/сл""СЛАВ.ТРАДИЦИИ""82.5%,180г",1.0,г,180.0,5.61,5.61
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Лимон «Майер» 1 кг,0.498,кг,1.0,9.89,4.93
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Картофель (для варки,шт)3кг",1.0,кг,3.0,4.84,4.84
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Мак.изд""BARILLA""(киффери ригате)450г",1.0,г,450.0,4.73,4.73
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Крупа гречневая""ЭКОЛАЙН""900г",2.0,г,900.0,2.35,4.7
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Соль""ЭКОЛАЙН""(морская new,помол №0)1кг",1.0,кг,1.0,4.39,4.39
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Соль""ЭКОЛАЙН""(морская new,помол №3)1кг",1.0,кг,1.0,4.39,4.39
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Крупа рис.""ЭКОЛАЙН""(янтар.пропар)900г",1.0,г,900.0,4.19,4.19
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",1.0,г,400.0,4.06,4.06
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Гранат 1 кг,0.349,кг,1.0,9.99,3.49
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Грейпфрут красный 1кг,0.459,кг,1.0,7.39,3.39
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Крупа рис.""GUSTO BRAVO""(круглоз.)800г",1.0,г,800.0,3.03,3.03
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Киви 1кг,0.338,кг,1.0,8.49,2.87
edostavka,Check-000053.pdf,2025-11-23 07:55:12,Печенье сахарное 250г,1.0,г,250.0,2.15,2.15
edostavka,Check-000053.pdf,2025-11-23 07:55:12,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)240г",1.0,г,240.0,1.21,1.21
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Виноград зеленый 1кг,2.331,кг,1.0,7.49,17.46
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Фарш индейка-курица (зам.) 1/500,1.0,шт,500.0,15.79,15.79
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Фарш охл.""ФИЛЕЙНЫЙ""(лоток)1кг",0.967,кг,1.0,15.69,15.17
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Сельдь""МАТИАС""(филе,делик,отборн)300г",2.0,г,300.0,7.44,14.88
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Груша 1кг,2.286,кг,1.0,6.49,14.84
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Сардельки""РИМСКИЕ""(в/с,цб,в/у)390г",2.0,г,390.0,6.73,13.46
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Напиток к/м""EXP.HIGH- PRO""(лим.чиз)0.25кг",3.0,кг,0.25,4.39,13.17
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Напиток к/м""EXP.HIGH- PRO""(мал/бан)0.25кг",3.0,кг,0.25,4.39,13.17
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.05,12.2
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Хлопья кукуруз""ВИТЬБА""(глазир,шокол)330г",2.0,г,330.0,5.05,10.1
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Клементин 1кг,1.157,кг,1.0,8.15,9.43
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Фарш ""ДЛЯ ПЕЧ.ОЛАД.КЛАС.""(зам.)850 г",1.0,г,850.0,9.27,9.27
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Напиток к/м""EXP.NORM-PRO""(виш- чер)0.5кг",3.0,кг,0.5,2.99,8.97
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Готовый зав.""ВИТЬБА""(хлопья кук.зол)330г",2.0,г,330.0,4.25,8.5
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"ГЗ Капуста белокочанная (ур.2025) РБ, 1к",4.557,шт,1.0,1.49,6.79
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",4.0,г,140.0,1.69,6.76
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Банан 1кг,1.195,кг,1.0,5.39,6.44
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Яблоко ""ПРИНЦ"" 1кг",1.198,кг,1.0,4.52,5.41
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Мак.изд.""БАРИЛЛА""(фестиви) 400г",1.0,г,400.0,5.23,5.23
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Яблоко ""ПРИМА РУЖ"" ( 1 кг",1.12,кг,1.0,4.5,5.04
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Груша мелкая 1 кг,0.772,кг,1.0,6.49,5.01
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Сыр полутвердый 45% 200г,1.0,г,200.0,4.85,4.85
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Вафли шоколадные 200г,2.0,г,200.0,2.35,4.7
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Грейпфрут красный 1кг,0.555,кг,1.0,7.27,4.03
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Йогурт""TEOS""2%(греческ,клубник,стак)140г",2.0,г,140.0,1.69,3.38
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Морковь мытая (урожай 2025) РБ, 1 кг",1.218,кг,1.0,1.59,1.94
edostavka,Check-000054.pdf,2025-12-03 19:33:06,ГЗ Свекла (Урожай 2025) РБ 1кг,1.433,кг,1.0,1.17,1.68
edostavka,Check-000054.pdf,2025-12-03 19:33:06,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)240г",1.0,г,240.0,1.21,1.21
edostavka,Check-000054.pdf,2025-12-03 19:33:06,Кефир 2.5% 0.93л,0.362,л,0.93,2.45,0.89
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Хлопья кукуруз""ВИТЬБА""(глазир,шокол)330г",2.0,г,330.0,5.05,10.1
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Клементин 1кг,1.203,кг,1.0,7.99,9.61
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",3.0,л,1.0,3.05,9.15
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Сыр Пармезан 45% 150г,1.0,г,150.0,8.99,8.99
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Напиток к/м""EXP.NORM-PRO""(виш- чер)0.5кг",3.0,кг,0.5,2.99,8.97
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Мандарин 1 кг,1.4,кг,1.0,6.28,8.79
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Готовый зав.""ВИТЬБА""(хлопья кук.зол)330г",2.0,г,330.0,4.25,8.5
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Хурма 1кг,1.071,кг,1.0,7.59,8.13
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Апельсин (в сетке, вес)кг",1.083,кг,,7.33,7.94
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Сельдь""МАТИАС""(филе,делик,отборн)300г",1.0,г,300.0,7.44,7.44
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",4.0,г,140.0,1.69,6.76
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Банан 1кг,1.189,кг,1.0,4.99,5.93
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Авокадо 1 кг,0.402,кг,1.0,14.49,5.82
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Яблоко ""РЕД ДЕЛИШЕС"" РБ 1кг",1.175,кг,1.0,4.95,5.82
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"ГЗ Яблоко ""ЗАСЛАВСКОЕ"" 1кг",1.172,кг,1.0,4.8,5.63
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Яблоко ""БЕЛОРУССКОЕ МАЛИНОВОЕ"" РБ 1кг",1.128,кг,1.0,4.75,5.36
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Картофель (для варки,шт)3кг",1.0,кг,3.0,4.84,4.84
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Вафельный бат.""ВИТЬБА BY""(арах,м.гл)37г",5.0,г,37.0,0.9,4.5
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Груша мелкая 1 кг,0.728,кг,1.0,5.99,4.36
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Сметана ""ЗДРАВУШКА""24% (пленка)400г",1.0,г,400.0,4.06,4.06
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Яйцо куриное ""ДЕРЕВЕНСКОЕ"" (С- 0,фас,х10)",1.0,шт,,4.05,4.05
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Вафельный бат.""ВИТЬБА BY""(рис,м.гл)38г",4.0,г,38.0,0.96,3.84
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Вафельный бат.""ВИТЬБА BY""(хл,мол.гл)38г",4.0,г,38.0,0.9,3.6
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Вафельный бат.""ВИТЬБА""(карамель)35г",4.0,г,35.0,0.88,3.52
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Морковь мытая (пакет)1кг,1.0,кг,1.0,3.39,3.39
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Напиток к/м""EXP.NORM-PRO""(кл- вн.сл)0.5кг",1.0,кг,0.5,2.99,2.99
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Сгущенное молоко 8.5% 270г,1.0,г,270.0,2.71,2.71
edostavka,Check-000055.pdf,2025-12-08 19:12:54,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)240г",2.0,г,240.0,1.21,2.42
edostavka,Check-000055.pdf,2025-12-08 19:12:54,Морс клюквенный 0.5л,0.687,л,0.5,2.49,1.71
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Яйцо куриное С-1(бел,1х15) Кобрин",2.0,л,,6.44,12.88
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",4.0,л,0.93,3.15,12.6
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Молоко""ЗДРАВУШКА""3.2%(стер,ТБА)1л",4.0,л,1.0,3.05,12.2
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Масло сл/сл""СЛАВ.ТРАДИЦИИ""82.5%,180г",2.0,г,180.0,5.61,11.22
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Напиток к/м""EXP.HIGH-PRO""(б/л,кл)0.25кг",2.0,кг,0.25,4.59,9.18
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Клементин 1кг,1.156,кг,1.0,7.89,9.12
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Напиток к/м""EXP.BIO- SKYR""(дыня)0.5кг",2.0,кг,0.5,4.49,8.98
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Напиток к/м""EXP.BIO- SKYR""(кл/кив)0.5кг",2.0,кг,0.5,4.49,8.98
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Напиток к/м""EXP.HIGH- PRO""(чер/зем)0.25кг",2.0,кг,0.25,4.39,8.78
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Напиток к/м""EXP.HIGH- PRO""(мал/бан)0.25кг",2.0,кг,0.25,4.39,8.78
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Хурма 1кг,1.209,кг,1.0,6.99,8.45
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Апельсин ""ПРАЗДНИЧНЫЙ"" (сетка, вес) 1 кг",1.084,кг,1.0,7.45,8.08
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Виноград черный 1кг,1.179,кг,1.0,6.39,7.53
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",4.0,г,140.0,1.69,6.76
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Сардельки""РИМСКИЕ""(в/с,цб,в/у)390г",1.0,г,390.0,6.76,6.76
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Банан 1кг,1.211,кг,1.0,4.99,6.04
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Пряники медовые 200г,3.0,г,200.0,1.99,5.97
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Хлопья кукуруз""ВИТЬБА""(глазир,шокол)330г",1.0,г,330.0,5.05,5.05
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Груша мелкая 1 кг,0.782,кг,1.0,5.99,4.68
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Яблоко ""ИМАНТ"" РБ 1 кг",1.13,кг,1.0,3.99,4.51
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Банан (2категория)1кг уценка,1.096,кг,,3.89,4.26
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Яблоко ""ПОСПЕХ"" 1 кг",0.957,кг,1.0,4.09,3.91
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Грейпфрут красный 1кг,0.509,кг,1.0,7.29,3.71
edostavka,Check-000056.pdf,2025-12-16 07:11:36,Творожок детский 100г,3.0,г,100.0,1.06,3.18
edostavka,Check-000056.pdf,2025-12-16 07:11:36,"Батон нарез.""ДЛЯ ВАШЕЙ СЕМЬИ""(в/с)240г",2.0,г,240.0,1.22,2.44
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Лимон 1кг,2.022,кг,1.0,8.99,18.18
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Напиток к/м""EXP.HIGH- PRO""(мал/бан)0.25кг",4.0,кг,0.25,4.39,17.56
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Бумага туалетная 8рул,3.0,шт,8.0,5.73,17.19
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Яблоко Фуджи 1кг,2.968,кг,1.0,5.49,16.29
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Фарш индейка-курица (зам.) 1/500,1.0,шт,500.0,15.79,15.79
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Рулет инд""МЯСН ОРЕХ"" (в/с,в/у,к/в)1кг",0.592,кг,1.0,24.45,14.47
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Фарш охл.""ФИЛЕЙНЫЙ""(лоток)1кг",0.889,кг,1.0,16.26,14.46
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Сардельки""РИМСКИЕ""(в/с,цб,в/у)390г",2.0,г,390.0,6.76,13.52
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Кукуруза конс.""GREEN RAY""(б/сахар)425 мл",2.0,л,425.0,6.51,13.02
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Голень ц/б зам.""ДЗЕРЖИНКА""(лот)1кг",1.222,кг,1.0,9.11,11.13
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Огурцы соленые (фас.,ведро,ПЭТ)800г",1.0,г,800.0,10.95,10.95
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Апельсин ""ПРАЗДНИЧНЫЙ"" (сетка, вес) 1 кг",1.44,кг,1.0,7.45,10.73
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Клементин(Италия) 1 кг,1.123,кг,1.0,8.99,10.1
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Молоко""ЗДРАВУШКА""3.4- 6%(паст,ПЭТ)0.93 л",3.0,л,0.93,3.15,9.45
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Майонез""МАХЕЕВЪ""(переп.яйц,/п50.5%)770г",1.0,г,770.0,9.29,9.29
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Хурма 1кг,1.161,кг,1.0,7.99,9.28
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Напиток к/м""EXP.NORM-PRO""(виш- чер)0.5кг",3.0,кг,0.5,2.99,8.97
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Томат розовый 1кг,0.967,кг,1.0,7.99,7.73
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Ветчина""ПО- ЕВРОПЕЙСКИ""(к/в,порц,в/у)1кг",0.341,кг,1.0,21.92,7.47
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Ряженка 4% 0.93л,2.448,л,0.93,2.85,6.98
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Горошек зеленый""MIKADO""(нежный)420г",2.0,г,420.0,3.44,6.88
edostavka,Check-000057.pdf,2025-12-19 19:04:18,Хурма Азербайджан 1 кг,0.964,кг,1.0,6.99,6.74
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Кетчуп""МАХЕЕВЪ""(лечо дой/пак)500г",1.0,г,500.0,5.89,5.89
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Кетчуп""МАХЕЕВЪ""(шашлычный пакет)500г",1.0,г,500.0,5.89,5.89
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Кетчуп""МАХЕЕВЪ""(Болгарский)500г",1.0,г,500.0,5.89,5.89
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Яблоко ""ГОЛДЕН ДЕЛИШЕС"" РБ 1 кг",1.169,кг,1.0,4.95,5.79
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Мaйонез""MR.RICCO""(Прованс,67%,д/п)400мл",1.0,л,400.0,5.15,5.15
edostavka,Check-000057.pdf,2025-12-19 19:04:18,"Йогурт""TEOS""2%(греческ,манг/чиа)140г",3.0,г,140.0,1.69,5.07
